customer_key,customer_id,customer_number,first_name,last_name,marital_status,gender,country,birth_date,create_date
10516,21515,AW00021515,Barbara,Yuan,Married,Female,United Kingdom,13-08-1949,05-01-2026
10517,21516,AW00021516,Larry,Serrano,Married,Male,United Kingdom,10-10-1949,05-01-2026
10518,21517,AW00021517,Gerald,Subram,Married,Male,United Kingdom,16-04-1950,05-01-2026
10519,21518,AW00021518,Ruben,Madan,Married,Male,France,18-05-1951,05-01-2026
10520,21519,AW00021519,Franklin,Becker,Single,Male,Germany,06-10-1950,05-01-2026
10521,21520,AW00021520,Seth,Baker,Married,Male,United Kingdom,14-01-1951,05-01-2026
10522,21521,AW00021521,Joanna,Romero,Single,Female,France,08-08-1951,05-01-2026
10523,21522,AW00021522,Morgan,Bryant,Single,Female,France,08-01-1952,05-01-2026
10524,21523,AW00021523,Timothy,Green,Married,Male,Germany,18-02-1963,05-01-2026
10525,21524,AW00021524,Faith,Wood,Single,Female,United Kingdom,11-08-1958,05-01-2026
10526,21525,AW00021525,Victoria,Howard,Married,Female,United Kingdom,10-02-1959,05-01-2026
10527,21526,AW00021526,Jonathon,Munoz,Single,Male,Germany,31-10-1975,05-01-2026
10528,21527,AW00021527,Sergio,Patel,Single,Male,France,20-03-1960,05-01-2026
10529,21528,AW00021528,Jay,Moreno,Married,Male,Germany,03-11-1959,05-01-2026
10530,21529,AW00021529,Kristi,Martinez,Single,Female,France,01-09-1958,05-01-2026
10531,21530,AW00021530,Toni,Raman,Married,Female,France,31-01-1964,05-01-2026
10532,21531,AW00021531,Kari,Vance,Married,Female,France,10-08-1958,05-01-2026
10533,21532,AW00021532,Sierra,Turner,Married,Female,Germany,22-09-1958,05-01-2026
10534,21533,AW00021533,Gilbert,Tang,Married,Male,United Kingdom,18-12-1969,05-01-2026
10535,21534,AW00021534,Warren,Rai,Single,Male,United Kingdom,23-04-1963,05-01-2026
10536,21535,AW00021535,Alfredo,Sandberg,Single,Male,France,23-07-1962,05-01-2026
10537,21536,AW00021536,Billy,Rubio,Married,Male,Germany,18-08-1956,05-01-2026
10538,21537,AW00021537,Gloria,Navarro,Married,Female,Germany,05-12-1956,05-01-2026
10539,21538,AW00021538,Tara,Luo,Married,Female,France,08-10-1955,05-01-2026
10540,21539,AW00021539,Phillip,Raman,Married,Male,France,19-09-1966,05-01-2026
10541,21540,AW00021540,Ross,Rubio,Single,Male,United Kingdom,17-08-1955,05-01-2026
10542,21541,AW00021541,Daisy,Gutierrez,Married,Female,United Kingdom,19-09-1966,05-01-2026
10543,21542,AW00021542,Patricia,Vance,Married,Female,France,21-11-1954,05-01-2026
10544,21543,AW00021543,Naomi,Romero,Married,Female,France,30-01-1960,05-01-2026
10545,21544,AW00021544,Gary,Moreno,Married,Male,United Kingdom,19-04-1971,05-01-2026
10546,21545,AW00021545,Michele,Schmidt,Married,Female,United Kingdom,12-04-1955,05-01-2026
10547,21546,AW00021546,Cory,Garcia,Married,Male,Germany,22-11-1953,05-01-2026
10548,21547,AW00021547,Brad,Raje,Single,Male,United Kingdom,06-05-1970,05-01-2026
10549,21548,AW00021548,Christy,Chander,Married,Female,United Kingdom,30-08-1959,05-01-2026
10550,21549,AW00021549,Jerome,Ruiz,Single,Male,Germany,16-09-1963,05-01-2026
10551,21550,AW00021550,Kara,Deng,Married,Female,Germany,22-08-1958,05-01-2026
10552,21551,AW00021551,Elijah,Butler,Single,Male,Australia,16-02-1981,05-01-2026
10553,21552,AW00021552,Francis,Alvarez,Married,Male,Australia,18-05-1981,05-01-2026
10554,21553,AW00021553,Allen,Suri,Married,Male,Australia,15-04-1981,05-01-2026
10555,21554,AW00021554,Molly,Rana,Single,Female,Australia,21-01-1979,05-01-2026
10556,21555,AW00021555,Jarrod,Madan,Single,Male,Australia,06-09-1979,05-01-2026
10557,21556,AW00021556,Gloria,Serrano,Single,Female,Australia,24-11-1979,05-01-2026
10558,21557,AW00021557,Kate,Lal,Single,Female,Australia,14-10-1979,05-01-2026
10559,21558,AW00021558,Nicole,Coleman,Single,Female,Australia,20-12-1984,05-01-2026
10560,21559,AW00021559,Pedro,Malhotra,Married,Male,Australia,05-10-1978,05-01-2026
10561,21560,AW00021560,Kristopher,Lopez,Married,Male,Australia,12-03-1979,05-01-2026
10562,21561,AW00021561,Albert,Navarro,Single,Male,Australia,17-11-1977,05-01-2026
10563,21562,AW00021562,Drew,Jai,Single,Male,Australia,16-10-1983,05-01-2026
10564,21563,AW00021563,Carla,Mehta,Single,Female,Australia,23-06-1977,05-01-2026
10565,21564,AW00021564,Erica,Liu,Single,Female,Australia,28-01-1977,05-01-2026
10566,21565,AW00021565,Sheena,Shan,Married,Female,Australia,08-11-1983,05-01-2026
10567,21566,AW00021566,Jermaine,Garcia,Married,Male,Australia,14-07-1977,05-01-2026
10568,21567,AW00021567,Candace,Sanchez,Married,Female,Australia,09-07-1982,05-01-2026
10569,21568,AW00021568,Jacquelyn,Hernandez,Married,Female,Australia,20-05-1977,05-01-2026
10570,21569,AW00021569,Brendan,Rai,Single,Male,Australia,10-09-1981,05-01-2026
10571,21570,AW00021570,Barry,Kov+ír,Married,Male,Australia,30-12-1975,05-01-2026
10572,21571,AW00021571,Darryl,Yang,Married,Male,Australia,23-10-1975,05-01-2026
10573,21572,AW00021572,Randall,Ramos,Married,Male,Australia,23-04-1982,05-01-2026
10574,21573,AW00021573,Jimmy,Munoz,Single,Male,Australia,31-01-1975,05-01-2026
10575,21574,AW00021574,Fernando,Lewis,Married,Male,United States,15-01-1970,05-01-2026
10576,21575,AW00021575,Justin,Foster,Married,Male,United States,12-02-1962,05-01-2026
10577,21576,AW00021576,Benjamin,Gonzales,Married,Male,United States,11-04-1962,05-01-2026
10578,21577,AW00021577,Tiffany,Ma,Married,Female,Canada,08-09-1939,05-01-2026
10579,21578,AW00021578,Jordan,Green,Married,Male,United States,15-10-1950,05-01-2026
10580,21579,AW00021579,Wyatt,Jackson,Married,Male,United States,03-05-1940,05-01-2026
10581,21580,AW00021580,Mariah,Ward,Single,Female,Canada,26-06-1969,05-01-2026
10582,21581,AW00021581,Rachel,Russell,Married,Female,Canada,10-01-1969,05-01-2026
10583,21582,AW00021582,Amber,Roberts,Married,Female,Canada,10-03-1983,05-01-2026
10584,21583,AW00021583,Jaclyn,Lal,Married,Female,United States,03-10-1977,05-01-2026
10585,21584,AW00021584,Gavin,Bryant,Married,Male,United States,02-08-1977,05-01-2026
10586,21585,AW00021585,Trinity,Gray,Married,Female,United States,16-12-1977,05-01-2026
10587,21586,AW00021586,Stephanie,Foster,Married,Female,United States,03-01-1978,05-01-2026
10588,21587,AW00021587,Jenna,Roberts,Married,Female,United States,25-05-1983,05-01-2026
10589,21588,AW00021588,Theodore,Martin,Married,Male,United States,02-08-1977,05-01-2026
10590,21589,AW00021589,Vanessa,Coleman,Married,Female,Canada,12-09-1975,05-01-2026
10591,21590,AW00021590,Taylor,Gonzales,Married,Female,United States,06-05-1976,05-01-2026
10592,21591,AW00021591,Clayton,Goel,Married,Male,United States,25-03-1976,05-01-2026
10593,21592,AW00021592,Christina,Reed,Married,Female,United States,18-09-1975,05-01-2026
10594,21593,AW00021593,Marcus,Roberts,Single,Male,United States,01-05-1975,05-01-2026
10595,21594,AW00021594,Brianna,Moore,Married,Female,United States,16-08-1985,05-01-2026
10596,21595,AW00021595,Juan,Ward,Married,Male,Canada,19-10-1982,05-01-2026
10597,21596,AW00021596,Luke,Wright,Married,Male,United States,30-01-1977,05-01-2026
10598,21597,AW00021597,Jose,Jones,Married,Male,United States,30-01-1982,05-01-2026
10599,21598,AW00021598,Chloe,Perez,Married,Female,United States,10-10-1980,05-01-2026
10600,21599,AW00021599,Sara,Lopez,Married,Female,United States,08-12-1980,05-01-2026
10601,21600,AW00021600,Alexa,Bell,Married,Female,United States,24-11-1973,05-01-2026
10602,21601,AW00021601,Jacqueline,Bell,Married,Female,United States,16-02-1979,05-01-2026
10603,21602,AW00021602,Manuel,Malhotra,Married,Male,United States,24-06-1974,05-01-2026
10604,21603,AW00021603,Seth,Barnes,Married,Male,United States,18-12-1973,05-01-2026
10605,21604,AW00021604,Melanie,Howard,Single,Female,United States,14-11-1972,05-01-2026
10606,21605,AW00021605,Brittney,Ye,Married,Female,United States,25-08-1975,05-01-2026
10607,21606,AW00021606,Connor,Roberts,Married,Male,United States,07-04-1981,05-01-2026
10608,21607,AW00021607,Bryce,Torres,Married,Male,United States,10-10-1975,05-01-2026
10609,21608,AW00021608,David,Griffin,Married,Male,United States,02-12-1981,05-01-2026
10610,21609,AW00021609,Tabitha,Blanco,Single,Female,United States,05-01-1976,05-01-2026
10611,21610,AW00021610,Caleb,Edwards,Married,Male,United States,16-02-1981,05-01-2026
10612,21611,AW00021611,Ethan,Wilson,Married,Male,United States,15-09-1975,05-01-2026
10613,21612,AW00021612,Spencer,Foster,Single,Male,United States,21-12-1972,05-01-2026
10614,21613,AW00021613,Caleb,Powell,Single,Male,Canada,15-10-1972,05-01-2026
10615,21614,AW00021614,William,Thomas,Married,Male,Canada,13-02-1973,05-01-2026
10616,21615,AW00021615,Grace,Torres,Single,Female,United States,15-11-1972,05-01-2026
10617,21616,AW00021616,Carson,Wood,Married,Male,United States,05-05-1972,05-01-2026
10618,21617,AW00021617,Jennifer,Miller,Single,Female,United States,23-08-1982,05-01-2026
10619,21618,AW00021618,Elijah,Carter,Married,Male,Canada,16-08-1977,05-01-2026
10620,21619,AW00021619,Angela,Patterson,Single,Female,United States,17-10-1971,05-01-2026
10621,21620,AW00021620,Mariah,Brooks,Married,Female,Canada,30-01-1986,05-01-2026
10622,21621,AW00021621,Jordan,Parker,Married,Male,Canada,31-01-1980,05-01-2026
10623,21622,AW00021622,Ethan,Winston,Married,Male,Canada,15-11-1974,05-01-2026
10624,21623,AW00021623,Connor,Diaz,Married,Male,United States,20-11-1974,05-01-2026
10625,21624,AW00021624,Faith,Price,Single,Female,United States,17-07-1974,05-01-2026
10626,21625,AW00021625,Jennifer,Hall,Married,Female,United States,24-02-1975,05-01-2026
10627,21626,AW00021626,Brianna,Garcia,Married,Female,United States,21-10-1980,05-01-2026
10628,21627,AW00021627,Bailey,Roberts,Married,Female,United States,12-03-1980,05-01-2026
10629,21628,AW00021628,Kelli,Xu,Single,Female,United States,18-02-1971,05-01-2026
10630,21629,AW00021629,Thomas,Thomas,Single,Male,Canada,12-08-1976,05-01-2026
10631,21630,AW00021630,Faith,Jenkins,Married,Female,United States,05-03-1976,05-01-2026
10632,21631,AW00021631,Martin,Sanchez,Married,Male,Canada,15-04-1976,05-01-2026
10633,21632,AW00021632,Jaclyn,Liang,Married,Female,United States,06-03-1971,05-01-2026
10634,21633,AW00021633,Cameron,Zhang,Married,Male,United States,14-01-1971,05-01-2026
10635,21634,AW00021634,Arianna,Cook,Married,Female,United States,21-05-1976,05-01-2026
10636,21635,AW00021635,Christian,Lewis,Married,Male,United States,16-03-1976,05-01-2026
10637,21636,AW00021636,Katherine,Rivera,Married,Female,United States,18-04-1971,05-01-2026
10638,21637,AW00021637,Richard,Lewis,Single,Male,United States,14-10-1980,05-01-2026
10639,21638,AW00021638,Olivia,Harris,Single,Female,United States,02-05-1970,05-01-2026
10640,21639,AW00021639,Anthony,Wilson,Married,Male,United States,23-03-1975,05-01-2026
10641,21640,AW00021640,Charles,Cooper,Married,Male,United States,05-10-1969,05-01-2026
10642,21641,AW00021641,Kaylee,Perez,Married,Female,United States,16-02-1981,05-01-2026
10643,21642,AW00021642,Alexandra,Rodriguez,Married,Female,Canada,01-12-1969,05-01-2026
10644,21643,AW00021643,Wyatt,Diaz,Married,Male,United States,12-02-1970,05-01-2026
10645,21644,AW00021644,Sydney,Howard,Married,Female,United States,19-11-1969,05-01-2026
10646,21645,AW00021645,Spencer,Alexander,Married,Male,United States,04-02-1970,05-01-2026
10647,21646,AW00021646,Luis,Bryant,Married,Male,United States,02-12-1968,05-01-2026
10648,21647,AW00021647,Blake,Brown,Single,Male,United States,03-08-1968,05-01-2026
10649,21648,AW00021648,Ronnie,Sun,Single,Male,United States,11-04-1969,05-01-2026
10650,21649,AW00021649,Keith,Nara,Married,Male,United States,07-03-1969,05-01-2026
10651,21650,AW00021650,Cedric,Zeng,Married,Male,United States,22-05-1969,05-01-2026
10652,21651,AW00021651,Sean,Cooper,Married,Male,United States,12-05-1969,05-01-2026
10653,21652,AW00021652,Julia,Bell,Married,Female,Canada,29-09-1974,05-01-2026
10654,21653,AW00021653,Jose,Anderson,Single,Male,United States,03-07-1968,05-01-2026
10655,21654,AW00021654,Aidan,Barnes,Single,Male,United States,26-05-1969,05-01-2026
10656,21655,AW00021655,Zachary,Bryant,Married,Male,Canada,17-06-1974,05-01-2026
10657,21656,AW00021656,Hannah,Hayes,Married,Female,Canada,21-12-1968,05-01-2026
10658,21657,AW00021657,Sara,Green,Single,Female,United States,03-09-1968,05-01-2026
10659,21658,AW00021658,Jocelyn,Powell,Married,Female,Canada,17-03-1969,05-01-2026
10660,21659,AW00021659,Gabrielle,Jenkins,Married,Female,Canada,22-12-1968,05-01-2026
10661,21660,AW00021660,Allison,Watson,Married,Female,United States,24-01-1969,05-01-2026
10662,21661,AW00021661,Terry,Champion,Single,Male,Germany,15-02-1984,05-01-2026
10663,21662,AW00021662,Orlando,Mu+¦oz,Single,Male,France,29-11-1977,05-01-2026
10664,21663,AW00021663,Kenneth,Goel,Single,Male,Germany,13-02-1978,05-01-2026
10665,21664,AW00021664,Edwin,Yuan,Single,Male,France,26-08-1977,05-01-2026
10666,21665,AW00021665,Karl,Jai,Single,Male,France,05-01-1979,05-01-2026
10667,21666,AW00021666,Leslie,Jimenez,Married,Female,Germany,01-01-1979,05-01-2026
10668,21667,AW00021667,Crystal,Zhang,Married,Female,Germany,25-09-1978,05-01-2026
10669,21668,AW00021668,Christina,Rogers,Married,Female,United Kingdom,11-03-1979,05-01-2026
10670,21669,AW00021669,Jessica,Rodriguez,Married,Female,United Kingdom,01-10-1978,05-01-2026
10671,21670,AW00021670,Benjamin,Lal,Single,Male,France,03-04-1983,05-01-2026
10672,21671,AW00021671,Nicolas,Jai,Single,Male,France,23-04-1978,05-01-2026
10673,21672,AW00021672,Craig,Gomez,Single,Male,Germany,03-11-1977,05-01-2026
10674,21673,AW00021673,J+®sus,Gill,Single,Male,France,14-01-1978,05-01-2026
10675,21674,AW00021674,Jada,Morris,Married,Female,Germany,17-09-1976,05-01-2026
10676,21675,AW00021675,Adriana,Rana,Single,Female,France,09-08-1976,05-01-2026
10677,21676,AW00021676,Valerie,Guo,Single,Female,France,04-01-1977,05-01-2026
10678,21677,AW00021677,Cedric,Chander,Single,Male,France,24-05-1977,05-01-2026
10679,21678,AW00021678,Alvin,Tang,Single,Male,United Kingdom,08-01-1977,05-01-2026
10680,21679,AW00021679,Drew,Yuan,Single,Male,United Kingdom,06-04-1977,05-01-2026
10681,21680,AW00021680,Ricky,Torres,Single,Male,Germany,23-05-1982,05-01-2026
10682,21681,AW00021681,Casey,Ortega,Single,Male,Germany,28-12-1976,05-01-2026
10683,21682,AW00021682,Katrina,Goel,Single,Female,United Kingdom,05-03-1977,05-01-2026
10684,21683,AW00021683,Henry,Suri,Single,Male,United Kingdom,11-02-1982,05-01-2026
10685,21684,AW00021684,Mariah,Bennett,Married,Female,France,14-04-1923,05-01-2026
10686,21685,AW00021685,Bailey,Green,Single,Female,United States,14-01-1980,05-01-2026
10687,21686,AW00021686,Albert,Ortega,Married,Male,United States,16-03-1980,05-01-2026
10688,21687,AW00021687,Sarah,Brown,Single,Female,United States,11-07-1979,05-01-2026
10689,21688,AW00021688,Jesse,Morris,Single,Male,United States,15-06-1936,05-01-2026
10690,21689,AW00021689,Olivia,Simmons,Married,Female,United States,03-08-1936,05-01-2026
10691,21690,AW00021690,Samantha,Thomas,Single,Female,Canada,24-01-1972,05-01-2026
10692,21691,AW00021691,Brandon,Martin,Single,Male,Canada,01-03-1972,05-01-2026
10693,21692,AW00021692,Savannah,Ward,Single,Female,United States,05-05-1972,05-01-2026
10694,21693,AW00021693,Alyssa,Ashe,Single,Female,United States,25-01-1972,05-01-2026
10695,21694,AW00021694,Bobby,Sai,Single,Male,United States,19-12-1971,05-01-2026
10696,21695,AW00021695,Ethan,Rodriguez,Married,Male,United States,04-04-1972,05-01-2026
10697,21696,AW00021696,Gabrielle,Watson,Married,Female,United States,10-05-1964,05-01-2026
10698,21697,AW00021697,Dalton,Powell,Married,Male,United States,18-04-1959,05-01-2026
10699,21698,AW00021698,Tracy,She,Married,Female,United States,15-01-1959,05-01-2026
10700,21699,AW00021699,Logan,Sharma,Married,Male,United States,29-09-1959,05-01-2026
10701,21700,AW00021700,Juan,Ramirez,Married,Male,United States,30-09-1965,05-01-2026
10702,21701,AW00021701,Abigail,Sanders,Married,Female,United States,04-01-1961,05-01-2026
10703,21702,AW00021702,Paige,Gonzales,Married,Female,Canada,05-08-1960,05-01-2026
10704,21703,AW00021703,Paige,Blue,Married,Female,Canada,10-03-1961,05-01-2026
10705,21704,AW00021704,Charles,Martinez,Married,Male,United States,23-10-1960,05-01-2026
10706,21705,AW00021705,Warren,Sharma,Married,Male,United States,09-04-1962,05-01-2026
10707,21706,AW00021706,Haley,Murphy,Married,Female,United States,03-06-1974,05-01-2026
10708,21707,AW00021707,Cassidy,Simmons,Married,Female,United States,14-08-1973,05-01-2026
10709,21708,AW00021708,Andrea,Brooks,Married,Female,United States,31-01-1969,05-01-2026
10710,21709,AW00021709,Katherine,Torres,Single,Female,United States,05-10-1969,05-01-2026
10711,21710,AW00021710,Brittany,Gonzales,Married,Female,Canada,01-05-1975,05-01-2026
10712,21711,AW00021711,Hailey,Gray,Single,Female,United States,10-05-1964,05-01-2026
10713,21712,AW00021712,Megan,Ross,Married,Female,United States,12-12-1963,05-01-2026
10714,21713,AW00021713,Jose,Parker,Single,Male,United States,09-06-1964,05-01-2026
10715,21714,AW00021714,Carmen,Patel,Single,Female,United States,08-03-1964,05-01-2026
10716,21715,AW00021715,Jonathan,Ross,Married,Male,United States,09-05-1969,05-01-2026
10717,21716,AW00021716,Gerald,Sara,Married,Male,United States,30-08-1963,05-01-2026
10718,21717,AW00021717,Angel,King,Married,Male,United States,06-01-1976,05-01-2026
10719,21718,AW00021718,Devin,Roberts,Single,Male,United States,13-05-1976,05-01-2026
10720,21719,AW00021719,Morgan,Torres,Single,Female,United States,25-05-1965,05-01-2026
10721,21720,AW00021720,Raul,Jai,Single,Male,United States,04-11-1964,05-01-2026
10722,21721,AW00021721,Sara,Campbell,Single,Female,United States,21-11-1964,05-01-2026
10723,21722,AW00021722,Spencer,Wood,Married,Male,United States,01-11-1964,05-01-2026
10724,21723,AW00021723,Tiffany,Huang,Married,Female,United States,06-09-1977,05-01-2026
10725,21724,AW00021724,Mandy,Yang,Single,Female,United States,12-03-1978,05-01-2026
10726,21725,AW00021725,Gabrielle,Cannata,Single,Female,Canada,18-08-1983,05-01-2026
10727,21726,AW00021726,Morgan,Hall,Single,Female,Canada,19-02-1979,05-01-2026
10728,21727,AW00021727,Arianna,Flores,Married,Female,Canada,22-12-1978,05-01-2026
10729,21728,AW00021728,Madison,Harris,Single,Female,United States,06-01-1979,05-01-2026
10730,21729,AW00021729,Alexandria,Morgan,Single,Female,United States,07-07-1984,05-01-2026
10731,21730,AW00021730,Noah,Campbell,Married,Male,United States,18-10-1978,05-01-2026
10732,21731,AW00021731,Alexandra,Diaz,Married,Female,United States,22-01-1979,05-01-2026
10733,21732,AW00021732,Ian,Johnson,Single,Male,Canada,23-04-1978,05-01-2026
10734,21733,AW00021733,Ian,Simmons,Single,Male,United States,03-05-1977,05-01-2026
10735,21734,AW00021734,Grace,Garcia,Married,Female,United States,29-01-1977,05-01-2026
10736,21735,AW00021735,Grace,Diaz,Married,Female,United States,21-04-1982,05-01-2026
10737,21736,AW00021736,Thomas,Thompson,Married,Male,United States,20-04-1982,05-01-2026
10738,21737,AW00021737,Timothy,Rivera,Single,Male,France,16-02-1968,05-01-2026
10739,21738,AW00021738,Francis,Alonso,Married,Male,United Kingdom,14-09-1973,05-01-2026
10740,21739,AW00021739,Dale,Rai,Single,Male,United Kingdom,17-08-1973,05-01-2026
10741,21740,AW00021740,Taylor,Walker,Married,Female,United Kingdom,24-04-1968,05-01-2026
10742,21741,AW00021741,Alexa,Sanders,Married,Female,Canada,08-12-1972,05-01-2026
10743,21742,AW00021742,Katelyn,Cox,Married,Female,Canada,11-11-1976,05-01-2026
10744,21743,AW00021743,Theresa,Rubio,Married,Female,United States,20-04-1971,05-01-2026
10745,21744,AW00021744,Emma,Perry,Married,Female,United States,15-09-1970,05-01-2026
10746,21745,AW00021745,Isabel,Foster,Single,Female,Canada,30-01-1970,05-01-2026
10747,21746,AW00021746,Xavier,Hernandez,Married,Male,United States,12-03-1973,05-01-2026
10748,21747,AW00021747,Derrick,Munoz,Married,Male,United States,14-10-1967,05-01-2026
10749,21748,AW00021748,Wyatt,Harris,Single,Male,United States,20-04-1979,05-01-2026
10750,21749,AW00021749,Ashley,Williams,Single,Female,United States,25-08-1947,05-01-2026
10751,21750,AW00021750,Carlos,Reed,Married,Male,United States,05-10-1953,05-01-2026
10752,21751,AW00021751,Logan,Jackson,Married,Male,United States,09-05-1948,05-01-2026
10753,21752,AW00021752,Rafael,Li,Married,Male,Canada,31-03-1953,05-01-2026
10754,21753,AW00021753,Morgan,Robinson,Married,Female,United States,21-05-1948,05-01-2026
10755,21754,AW00021754,Kaitlyn,Lopez,Married,Female,United States,05-10-1953,05-01-2026
10756,21755,AW00021755,Lucas,White,Married,Male,United States,20-09-1948,05-01-2026
10757,21756,AW00021756,Allison,Carter,Married,Female,United States,23-05-1949,05-01-2026
10758,21757,AW00021757,Elijah,Wang,Married,Male,United States,08-09-1954,05-01-2026
